mapped_header
ENSG00000182836
ENSG00000130287
ENSG00000188822
ENSG00000214860
ENSG00000179709
ENSG00000101282
ENSG00000108602
ENSG00000184697
ENSG00000129167
ENSG00000205358
ENSG00000166670
ENSG00000146151
ENSG00000165799
ENSG00000127252
ENSG00000100448
ENSG00000177108
ENSG00000254521
ENSG00000087250
ENSG00000052850
ENSG00000171872
ENSG00000142515
ENSG00000277586
ENSG00000120088
ENSG00000060709
ENSG00000006611
ENSG00000151655
ENSG00000183273
ENSG00000054938
ENSG00000198354
ENSG00000178445
ENSG00000156222
ENSG00000170927
ENSG00000172000
ENSG00000112246
ENSG00000176029
ENSG00000147041
ENSG00000138675
ENSG00000189433
ENSG00000167723
ENSG00000101204
ENSG00000128564
ENSG00000176381
ENSG00000144227
ENSG00000135903
ENSG00000120903
ENSG00000122756
ENSG00000124159
ENSG00000163739
ENSG00000151224
ENSG00000082293
ENSG00000187912
ENSG00000152932
ENSG00000158941
ENSG00000159217
ENSG00000154165
ENSG00000186297
ENSG00000164488
ENSG00000138271
ENSG00000127325
ENSG00000183166
ENSG00000104059
ENSG00000183960
ENSG00000175267
ENSG00000138115
ENSG00000126010
ENSG00000049247
ENSG00000084674
ENSG00000117598
ENSG00000065609
ENSG00000179902
ENSG00000143297
ENSG00000114638
ENSG00000004846
ENSG00000136918
ENSG00000172995
ENSG00000127249
ENSG00000171209
ENSG00000132429
ENSG00000213023
ENSG00000168539
ENSG00000172554
ENSG00000203972
ENSG00000179915
ENSG00000101198
ENSG00000162897
ENSG00000178171
ENSG00000189280
ENSG00000169760
ENSG00000173627
ENSG00000171560
ENSG00000079841
ENSG00000166111
ENSG00000161270
ENSG00000121270
ENSG00000189431
ENSG00000158428
ENSG00000063015
ENSG00000185615
ENSG00000026559
ENSG00000159251
ENSG00000166091
ENSG00000164076
ENSG00000185467
ENSG00000143469
ENSG00000148677
ENSG00000152463
ENSG00000185028
ENSG00000177519
ENSG00000105641
ENSG00000136011
ENSG00000132872
ENSG00000155980
ENSG00000187889
ENSG00000148482
ENSG00000179008
ENSG00000167653
ENSG00000172752
ENSG00000188910
ENSG00000161609
ENSG00000129159
ENSG00000170627
ENSG00000138622
ENSG00000127928
ENSG00000121871
ENSG00000185736
ENSG00000162896
ENSG00000157330
ENSG00000170044
ENSG00000182674
ENSG00000163491
ENSG00000159556
ENSG00000189013
ENSG00000143512
ENSG00000170819
ENSG00000163687
ENSG00000205810
ENSG00000086967
ENSG00000255073
ENSG00000022556
ENSG00000214107
ENSG00000267978
ENSG00000204889
ENSG00000188848
ENSG00000173157
ENSG00000160856
ENSG00000164746
ENSG00000159625
ENSG00000043591
ENSG00000102678
ENSG00000104313
ENSG00000135625
ENSG00000127743
ENSG00000101188
ENSG00000156738
ENSG00000117983
ENSG00000165197
ENSG00000178828
ENSG00000138100
ENSG00000225950
ENSG00000157542
ENSG00000047936
ENSG00000157856
ENSG00000100079
ENSG00000183346
ENSG00000204965
ENSG00000204544
ENSG00000074211
ENSG00000144908
ENSG00000150627
ENSG00000182256
ENSG00000006059
ENSG00000176769
ENSG00000111344
ENSG00000144191
ENSG00000118160
ENSG00000170788
ENSG00000205038
ENSG00000124479
ENSG00000205078
ENSG00000229676
ENSG00000113302
ENSG00000111249
ENSG00000143194
ENSG00000165164
ENSG00000112164
ENSG00000153789
ENSG00000100427
ENSG00000197587
ENSG00000242715
ENSG00000140465
ENSG00000104722
ENSG00000140297
ENSG00000198765
ENSG00000127241
ENSG00000162344
ENSG00000144406
ENSG00000169629
ENSG00000266964
ENSG00000125965
ENSG00000124440
ENSG00000147689
ENSG00000135917
ENSG00000176399
ENSG00000105255
ENSG00000165553
ENSG00000134443
ENSG00000106689
ENSG00000117971
ENSG00000159337
ENSG00000182747
ENSG00000189182
ENSG00000107518
ENSG00000158865
ENSG00000165300
ENSG00000169297
ENSG00000115596
ENSG00000165023
ENSG00000203859
ENSG00000166897
ENSG00000238243
ENSG00000105523
ENSG00000144045
ENSG00000206075
ENSG00000133124
ENSG00000204961
ENSG00000149575
ENSG00000106031
ENSG00000227234
ENSG00000109101
ENSG00000142700
ENSG00000204866
ENSG00000102001
ENSG00000075673
ENSG00000183206
ENSG00000148604
ENSG00000188508
ENSG00000088205
ENSG00000173838
ENSG00000135773
ENSG00000196361
ENSG00000170959
ENSG00000184350
ENSG00000196335
ENSG00000204179
ENSG00000186973
ENSG00000196866
ENSG00000189056
ENSG00000196109
ENSG00000179133
ENSG00000080007
ENSG00000134595
ENSG00000172724
ENSG00000188803
ENSG00000115592
ENSG00000107984
ENSG00000122145
ENSG00000171551
ENSG00000175894
ENSG00000122787
ENSG00000179930
ENSG00000152092
ENSG00000185681
ENSG00000177398
ENSG00000183837
ENSG00000137473
ENSG00000118733
ENSG00000127831
ENSG00000128714
ENSG00000104899
ENSG00000146147
ENSG00000143355
ENSG00000158525
ENSG00000153157
ENSG00000137090
ENSG00000116147
ENSG00000138769
ENSG00000205846
ENSG00000213973
ENSG00000174607
ENSG00000078549
ENSG00000196890
ENSG00000095596
ENSG00000236279
ENSG00000137270
ENSG00000233927
ENSG00000214814
ENSG00000182040
ENSG00000167916
ENSG00000197992
ENSG00000183668
ENSG00000164411
ENSG00000115290
ENSG00000174611
ENSG00000240403
ENSG00000167748
ENSG00000184999
ENSG00000185610
ENSG00000187398
ENSG00000122735
ENSG00000182459
ENSG00000249948
ENSG00000111218
ENSG00000185247
ENSG00000185519
ENSG00000101180
ENSG00000188176
ENSG00000131095
ENSG00000180318
ENSG00000277224
ENSG00000130226
ENSG00000153303
ENSG00000149571
ENSG00000114757
ENSG00000156564
ENSG00000145198
ENSG00000154227
ENSG00000160180
ENSG00000165164
ENSG00000102924
ENSG00000124134
ENSG00000124575
ENSG00000169031
ENSG00000198178
ENSG00000016082
ENSG00000154342
ENSG00000205809
ENSG00000187546
ENSG00000137441
ENSG00000140093
ENSG00000181374
ENSG00000184709
ENSG00000132874
ENSG00000179059
ENSG00000265190
ENSG00000163464
ENSG00000119125
ENSG00000174473
ENSG00000117215
ENSG00000123560
ENSG00000196666
ENSG00000204941
ENSG00000163734
ENSG00000165325
ENSG00000150676
ENSG00000149506
ENSG00000112333
ENSG00000204175
ENSG00000158022
ENSG00000119946
ENSG00000173406
ENSG00000188620
ENSG00000155816
ENSG00000188263
ENSG00000086159
ENSG00000165794
ENSG00000197406
ENSG00000174992
ENSG00000111371
ENSG00000167749
ENSG00000188039
ENSG00000183780
ENSG00000178343
ENSG00000162624
ENSG00000197057
ENSG00000166206
ENSG00000177103
ENSG00000111339
ENSG00000197360
ENSG00000163623
ENSG00000148704
ENSG00000267909
ENSG00000004809
ENSG00000187922
ENSG00000166527
ENSG00000167751
ENSG00000137261
ENSG00000204624
ENSG00000018625
ENSG00000213578
ENSG00000164588
ENSG00000185737
ENSG00000102970
ENSG00000145850
ENSG00000182348
ENSG00000169067
ENSG00000166840
ENSG00000121075
ENSG00000152595
ENSG00000143125
ENSG00000179477
ENSG00000094755
ENSG00000275718
ENSG00000266524
ENSG00000070031
ENSG00000112238
ENSG00000151033
ENSG00000174885
ENSG00000278299
ENSG00000179270
ENSG00000175877
ENSG00000133665
ENSG00000178597
ENSG00000175084
ENSG00000171587
ENSG00000136327
ENSG00000124429
ENSG00000057593
ENSG00000092850
ENSG00000158458
ENSG00000143171
ENSG00000183979
ENSG00000165646
ENSG00000172867
ENSG00000163710
ENSG00000188269
ENSG00000198075
ENSG00000143632
ENSG00000184368
ENSG00000203837
ENSG00000134762
ENSG00000147246
ENSG00000244122
ENSG00000275713
ENSG00000177551
ENSG00000124678
ENSG00000160471
ENSG00000050730
ENSG00000156959
ENSG00000182111
ENSG00000164362
ENSG00000251493
ENSG00000054356
ENSG00000144834
ENSG00000144452
ENSG00000169594
ENSG00000135116
ENSG00000174776
ENSG00000007174
ENSG00000126890
ENSG00000149403
ENSG00000162365
ENSG00000081479
ENSG00000142609
ENSG00000154645
ENSG00000241935
ENSG00000164438
ENSG00000203685
ENSG00000080854
ENSG00000095713
ENSG00000175868
ENSG00000156925
ENSG00000104901
ENSG00000070729
ENSG00000249715
ENSG00000241794
ENSG00000171885
ENSG00000163377
ENSG00000149970
ENSG00000167619
ENSG00000188996
ENSG00000204174
ENSG00000184144
ENSG00000109956
ENSG00000180432
ENSG00000134193
ENSG00000132677
ENSG00000141338
ENSG00000149295
ENSG00000186471
ENSG00000124657
ENSG00000182732
ENSG00000110975
ENSG00000255833
ENSG00000186081
ENSG00000188505
ENSG00000105376
ENSG00000196277
ENSG00000172482
ENSG00000261509
ENSG00000175164
ENSG00000188000
ENSG00000120907
ENSG00000129965
ENSG00000164841
ENSG00000269404
ENSG00000168878
ENSG00000144820
ENSG00000034239
ENSG00000204767
ENSG00000146678
ENSG00000170498
ENSG00000188763
ENSG00000169181
ENSG00000120440
ENSG00000280165
ENSG00000187550
ENSG00000169059
ENSG00000173212
ENSG00000176165
ENSG00000100987
ENSG00000118137
ENSG00000116254
ENSG00000235711
ENSG00000197838
ENSG00000183019
ENSG00000180287
ENSG00000187773
ENSG00000163518
ENSG00000155897
ENSG00000182393
ENSG00000166869
ENSG00000146038
ENSG00000173578
ENSG00000169548
ENSG00000176076
ENSG00000174950
ENSG00000153446
ENSG00000116882
ENSG00000204967
ENSG00000139330
ENSG00000159387
ENSG00000140522
ENSG00000188306
ENSG00000163221
ENSG00000126733
ENSG00000171722
ENSG00000105492
ENSG00000184599
ENSG00000198729
ENSG00000145777
ENSG00000168658
ENSG00000117013
ENSG00000169224
ENSG00000274391
ENSG00000197893
ENSG00000250120
ENSG00000150750
ENSG00000167618
ENSG00000188037
ENSG00000196169
ENSG00000156689
ENSG00000142319
ENSG00000177994
ENSG00000143839
ENSG00000257335
ENSG00000160282
ENSG00000162761
ENSG00000185915
ENSG00000224940
ENSG00000183844
ENSG00000182585
ENSG00000214376
ENSG00000168081
ENSG00000107147
ENSG00000162723
ENSG00000070915
ENSG00000165643
ENSG00000178919
ENSG00000130643
ENSG00000255346
ENSG00000134545
ENSG00000108342
ENSG00000145681
ENSG00000140623
ENSG00000188833
ENSG00000077264
ENSG00000123364
ENSG00000188573
ENSG00000102468
ENSG00000141485
ENSG00000164188
ENSG00000115009
ENSG00000258986
ENSG00000179520
ENSG00000151025
ENSG00000157150
ENSG00000166105
ENSG00000243480
ENSG00000228607
ENSG00000070526
ENSG00000165125
ENSG00000169507
ENSG00000134762
ENSG00000169302
ENSG00000165084
ENSG00000179913
ENSG00000240563
ENSG00000142623
ENSG00000167580
ENSG00000185269
ENSG00000162460
ENSG00000184672
ENSG00000133878
ENSG00000221887
ENSG00000196090
ENSG00000141255
ENSG00000187510
ENSG00000168143
ENSG00000250423
ENSG00000125872
ENSG00000015592
ENSG00000119121
ENSG00000162006
ENSG00000179813
ENSG00000110375
ENSG00000184261
ENSG00000197641
ENSG00000179399
ENSG00000133063
ENSG00000164199
ENSG00000166143
ENSG00000140274
ENSG00000183378
ENSG00000137675
ENSG00000158806
ENSG00000156885
ENSG00000166405
ENSG00000124721
ENSG00000166947
ENSG00000151572
ENSG00000197046
ENSG00000189051
ENSG00000196071
ENSG00000134115
ENSG00000204849
ENSG00000103310
ENSG00000215612
ENSG00000243710
ENSG00000067842
ENSG00000188716
ENSG00000289746
ENSG00000188883
ENSG00000263961
ENSG00000203740
ENSG00000152910
ENSG00000007062
ENSG00000081985
ENSG00000175697
ENSG00000101311
ENSG00000126752
ENSG00000186479
ENSG00000060709
ENSG00000181333
ENSG00000204616
ENSG00000099769
ENSG00000133055
ENSG00000135406
ENSG00000179796
ENSG00000138395
ENSG00000197721
ENSG00000147160
ENSG00000244588
ENSG00000112539
ENSG00000179083
ENSG00000128242
ENSG00000130383
ENSG00000186407
ENSG00000183067
ENSG00000122180
ENSG00000168481
ENSG00000178125
ENSG00000160808
ENSG00000109832
ENSG00000169218
ENSG00000006555
ENSG00000206262
ENSG00000187772
ENSG00000183644
ENSG00000103723
ENSG00000198570
ENSG00000204475
ENSG00000185933
ENSG00000215262
ENSG00000152969
ENSG00000091181
ENSG00000174844
ENSG00000164265
ENSG00000188676
ENSG00000125337
ENSG00000178297
ENSG00000141431
ENSG00000187151
ENSG00000154975
ENSG00000183770
ENSG00000254415
ENSG00000214652
ENSG00000159958
ENSG00000196260
ENSG00000073734
ENSG00000171714
ENSG00000233932
ENSG00000119919
ENSG00000114805
ENSG00000128250
ENSG00000070985
ENSG00000118492
ENSG00000171385
ENSG00000197769
ENSG00000170323
ENSG00000165966
ENSG00000160963
ENSG00000166960
ENSG00000130948
ENSG00000178222
ENSG00000174255
ENSG00000156414
ENSG00000152672
ENSG00000168070
ENSG00000146166
ENSG00000113946
ENSG00000198515
ENSG00000100433
ENSG00000137968
ENSG00000134376
ENSG00000172803
ENSG00000106013
ENSG00000173714
ENSG00000164794
ENSG00000268940
ENSG00000171695
ENSG00000145721
ENSG00000135333
ENSG00000169213
ENSG00000184163
ENSG00000130413
ENSG00000179674
ENSG00000256812
ENSG00000151365
ENSG00000147138
ENSG00000122025
ENSG00000167483
ENSG00000223572
ENSG00000182566
ENSG00000198963
ENSG00000164879
ENSG00000148488
ENSG00000174226
ENSG00000157111
ENSG00000187862
ENSG00000109758
ENSG00000171121
ENSG00000162975
ENSG00000186115
ENSG00000272636
ENSG00000255112
ENSG00000198881
ENSG00000205209
ENSG00000171804
ENSG00000251380
ENSG00000109061
ENSG00000273079
ENSG00000147588
ENSG00000166828
ENSG00000135248
ENSG00000115590
ENSG00000162892
ENSG00000169427
ENSG00000174469
ENSG00000145491
ENSG00000163519
ENSG00000248485
ENSG00000164749
ENSG00000116183
ENSG00000175920
ENSG00000221957
ENSG00000156009
ENSG00000198099
ENSG00000047457
ENSG00000188886
ENSG00000126562
ENSG00000185156
